abstract strategy,action / dexterity,adventure,age of reason,american civil war,american indian wars,american revolutionary war,american west,ancient,animals,arabian,aviation / flight,bluffing,book,card game,children's game,city building,civil war,civilization,collectible components,comic book / strip,deduction,dice,economic,educational,electronic,environmental,expansion for base-game,exploration,fantasy,farming,fighting,game system,horror,humor,industry / manufacturing,korean war,mafia,math,mature / adult,maze,medical,medieval,memory,miniatures,modern warfare,movies / tv / radio theme,murder/mystery,music,mythology,napoleonic,nautical,negotiation,none,novel-based,number,party game,pike and shot,pirates,political,post-napoleonic,prehistoric,print & play,puzzle,racing,real-time,religious,renaissance,science fiction,space exploration,spies/secret agents,sports,territory building,trains,transportation,travel,trivia,video game theme,vietnam war,wargame,word game,world war i,world war ii,zombies,acting,action / movement programming,action point allowance system,area control / area influence,area enclosure,area movement,area-impulse,auction/bidding,betting/wagering,campaign / battle card driven,card drafting,chit-pull system,co-operative play,commodity speculation,crayon rail system,deck / pool building,dice rolling,grid movement,hand management,hex-and-counter,line drawing,memory,modular board,none,paper-and-pencil,partnerships,pattern building,pattern recognition,pick-up and deliver,player elimination,point to point movement,press your luck,rock-paper-scissors,role playing,roll / spin and move,route/network building,secret unit deployment,set collection,simulation,simultaneous action selection,singing,stock holding,storytelling,take that,tile placement,time track,trading,trick-taking,variable phase order,variable player powers,voting,worker placement,rank,bgg_url,game_id,names,min_players,max_players,avg_time,min_time,max_time,year,avg_rating,geek_rating,num_votes,image_url,age,mechanic,owned,category,designer,weight,name
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2818,https://boardgamegeek.com/boardgame/20101/kaivai,20101,kaivai,3,4,120,120,120,2005,6.8906,5.84926,367,https://cf.geekdo-images.com/original/img/qrmod7txnmezupyzccub6hqtzz0=/0x0/pic751269.jpg,12,"action point allowance system, area movement, auction/bidding, dice rolling, tile placement",446,"city building, civilization, economic, nautical","anselm ostertag, helge ostertag",3.75,kaivai
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2819,https://boardgamegeek.com/boardgame/6927/hornet-leader,6927,hornet leader,1,2,30,30,30,1991,7.366689999999999,5.849130000000001,279,https://cf.geekdo-images.com/original/img/bei7gr5vsw07v3a_gt-6vxtjtea=/0x0/pic433480.jpg,12,simulation,599,"aviation / flight, modern warfare, wargame",dan verssen,2.6222,hornet leader
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2820,https://boardgamegeek.com/boardgame/165/black-box,165,black box,1,2,20,20,20,1977,6.38126,5.84895,768,https://cf.geekdo-images.com/original/img/jfmojowtfvgdv4ykccqyssa5jmi=/0x0/pic23902.jpg,10,"line drawing, pattern recognition, secret unit deployment",1401,"abstract strategy, deduction, puzzle",eric solomon,2.0685,black box
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2821,https://boardgamegeek.com/boardgame/5825/paris-paris,5825,paris paris,2,4,45,45,45,2003,6.207999999999999,5.84894,1117,https://cf.geekdo-images.com/original/img/y_fbmrmksatnav4zsrabx_vizlm=/0x0/pic72168.jpg,9,"area control / area influence, route/network building",1242,"transportation, travel",michael schacht,1.9677,paris paris
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2822,https://boardgamegeek.com/boardgame/4079/whats-my-word,4079,what's my word?,2,2,60,45,60,1972,7.167389999999999,5.84875,291,https://cf.geekdo-images.com/original/img/42q1cb5x3icofz749i3zqdevp1w=/0x0/pic946902.jpg,10,paper-and-pencil,465,"deduction, word game",joli quentin kansil,2.1034,what's my word?
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2823,https://boardgamegeek.com/boardgame/2129/crossbows-and-catapults,2129,crossbows and catapults,2,2,30,30,30,1983,6.55244,5.8487,665,https://cf.geekdo-images.com/original/img/y1dewuwq9bstmj_411wygqvbj2a=/0x0/pic3731827.jpg,6,none,615,"action / dexterity, children's game, medieval","ray frigard, henri sala",1.3134,crossbows and catapults
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2824,https://boardgamegeek.com/boardgame/3208/dragonland,3208,dragonland,2,4,45,45,45,2002,6.32988,5.84835,857,https://cf.geekdo-images.com/original/img/2buu7mdle9fnvrbticyztyeuoyu=/0x0/pic295454.jpg,9,set collection,1392,"dice, fantasy, medieval",reiner knizia,1.8396,dragonland
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2825,https://boardgamegeek.com/boardgame/192927/last-friday,192927,last friday,2,6,120,30,120,2016,6.53036,5.84835,691,https://cf.geekdo-images.com/original/img/s-jhgv7avu00cgkueqb580iydva=/0x0/pic2916250.jpg,14,"campaign / battle card driven, memory, partnerships, point to point movement, secret unit deployment, variable player powers",1725,"deduction, fighting, horror, movies / tv / radio theme, murder/mystery","antonio ferrara, sebastiano fiorillo",2.1,last friday
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2826,https://boardgamegeek.com/boardgame/151151/epic-resort,151151,epic resort,2,4,120,60,120,2014,6.60142,5.8482,550,https://cf.geekdo-images.com/original/img/5ptu0bhzhphxkc_mnqvquu4egbs=/0x0/pic2319312.jpg,12,"deck / pool building, hand management, worker placement",1293,"fantasy, pirates",ben harkins,2.5385,epic resort
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2827,https://boardgamegeek.com/boardgame/144388/elevenses,144388,elevenses,2,4,30,30,30,2013,6.30693,5.84816,901,https://cf.geekdo-images.com/original/img/lyhal5gs12vuem2u1apysmgsqt4=/0x0/pic2452463.jpg,10,hand management,1837,"card game, print & play",david harding (ii),1.3929,elevenses
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2828,https://boardgamegeek.com/boardgame/120669/no-retreat-north-african-front,120669,no retreat! the north african front,2,2,180,180,180,2013,7.467039999999999,5.84812,253,https://cf.geekdo-images.com/original/img/rn2vk8uybfzshf29lr2oazzwjz0=/0x0/pic1759428.jpg,12,hex-and-counter,1102,"wargame, world war ii",carl paradis,3.4118,no retreat! the north african front
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2829,https://boardgamegeek.com/boardgame/2/dragonmaster,2,dragonmaster,3,4,30,30,30,1981,6.62007,5.84802,510,https://cf.geekdo-images.com/original/img/o07k8zvh0pkoponszs1tuabb7i4=/0x0/pic4001505.jpg,12,trick-taking,1122,"card game, fantasy","g. w. ""jerry"" d'arcey",1.9434,dragonmaster
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2830,https://boardgamegeek.com/boardgame/169649/sapiens,169649,sapiens,2,4,45,45,45,2015,6.626760000000001,5.84799,498,https://cf.geekdo-images.com/original/img/p9rzwyuwu0ehdui0tenm5leuolk=/0x0/pic2613688.jpg,10,"take that, tile placement",958,prehistoric,cyrille leroy,2.6471,sapiens
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2831,https://boardgamegeek.com/boardgame/159406/portal-uncooperative-cake-acquisition-game,159406,portal: the uncooperative cake acquisition game,2,4,45,30,45,2015,6.3744,5.8476300000000005,874,https://cf.geekdo-images.com/original/img/-fyvjtqxn8867utnmpdpwoqdbc0=/0x0/pic2637725.png,15,"area control / area influence, modular board",2339,"puzzle, science fiction, video game theme",jeep barnett,2.1429,portal: the uncooperative cake acquisition game
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2832,https://boardgamegeek.com/boardgame/57998/boze-igrzysko,57998,boå¼e igrzysko,3,4,120,120,120,2010,7.64858,5.84713,246,https://cf.geekdo-images.com/original/img/7jf7x6vx23cov7lbueiofz7u0cm=/0x0/pic626014.jpg,12,"area control / area influence, auction/bidding, dice rolling, voting",233,"age of reason, medieval, negotiation, pike and shot, political, renaissance",martin wallace,3.5676,boå¼e igrzysko
0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2833,https://boardgamegeek.com/boardgame/28218/cash-catch,28218,cash-a-catch,3,5,30,20,30,2007,6.31128,5.84701,874,https://cf.geekdo-images.com/original/img/csj0e9nlrr9sfow2aqnivgl-cdy=/0x0/pic336554.jpg,8,"auction/bidding, set collection",1049,"action / dexterity, animals, card game, economic, real-time",andreas pelikan,1.4312,cash-a-catch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2834,https://boardgamegeek.com/boardgame/226522/exit-game-dead-man-orient-express,226522,exit: the game â€“ dead man on the orient express,1,4,90,45,90,2017,7.9459800000000005,5.846769999999999,179,https://cf.geekdo-images.com/original/img/t1k8gg7jca0fn0sxtdrt0osijh4=/0x0/pic3958794.jpg,12,co-operative play,497,"deduction, murder/mystery","inka brand, markus brand",3.5,exit: the game â€“ dead man on the orient express
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2835,https://boardgamegeek.com/boardgame/4210/stonewalls-last-battle,4210,stonewall's last battle,1,2,180,180,180,1996,7.51911,5.8466,249,https://cf.geekdo-images.com/original/img/hrpkmvoadx94knlok49qk1soq_y=/0x0/pic195082.jpg,12,hex-and-counter,920,"american civil war, wargame",ed beach,3.1818,stonewall's last battle
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2836,https://boardgamegeek.com/boardgame/193670/darkest-night-second-edition,193670,darkest night (second edition),1,4,150,150,150,2018,8.0184,5.84641,194,https://cf.geekdo-images.com/original/img/gkdyfx4jstakc7r4jeilyic3kso=/0x0/pic2893102.png,13,"co-operative play, dice rolling, variable player powers",710,"adventure, fantasy, horror",jeremy lennert,3.25,darkest night (second edition)
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2837,https://boardgamegeek.com/boardgame/135262/electronic-catch-phrase,135262,electronic catch phrase,4,99,20,20,20,2000,6.53635,5.84618,591,https://cf.geekdo-images.com/original/img/sijs6iqrwl8oxzm2kip5gqg53qm=/0x0/pic647890.jpg,8,none,1411,"electronic, party game",none,1.0789,electronic catch phrase
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2838,https://boardgamegeek.com/boardgame/63539/lupus-tabula,63539,lupus in tabula,8,24,40,20,40,2001,6.47369,5.84592,688,https://cf.geekdo-images.com/original/img/eiqlwqxtjrfd2t0svv3kautx0hy=/0x0/pic956446.jpg,8,"partnerships, role playing, variable player powers, voting",1374,"bluffing, deduction, horror, murder/mystery, negotiation, party game",domenico di giorgio,1.2222,lupus in tabula
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2839,https://boardgamegeek.com/boardgame/33495/times-edition-purple,33495,time's up! ã‰dition purple,4,12,45,45,45,2007,7.25254,5.84566,276,https://cf.geekdo-images.com/original/img/jub6s1yhgo7mtutcbgmakngxrzo=/0x0/pic415247.jpg,0,"acting, memory, partnerships",490,"humor, memory, party game",peter sarrett,1.0952,time's up! ã‰dition purple
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2840,https://boardgamegeek.com/boardgame/12283/manifest-destiny,12283,manifest destiny,3,5,180,180,180,2005,6.5216400000000005,5.84547,567,https://cf.geekdo-images.com/original/img/owdyt-pzqcrikzgeztuwnuwvcqs=/0x0/pic72411.jpg,12,"campaign / battle card driven, commodity speculation, variable player powers",872,"civilization, economic, political",bill crenshaw,3.1928,manifest destiny
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2841,https://boardgamegeek.com/boardgame/6203/enemy-gates,6203,enemy at the gates,2,2,360,360,360,1994,7.6234,5.84525,230,https://cf.geekdo-images.com/original/img/3zbna6u6pvzqeyoo8apdnym1mu4=/0x0/pic40442.jpg,12,"dice rolling, hex-and-counter, simulation",721,"wargame, world war ii",dean essig,4.3784,enemy at the gates
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2842,https://boardgamegeek.com/boardgame/912/pacific-victory,912,pacific victory,2,2,240,240,240,2000,6.91488,5.84488,380,https://cf.geekdo-images.com/original/img/cpujs8reumgh2txm8uzg3n0wqta=/0x0/pic32734.jpg,12,"dice rolling, secret unit deployment, simulation",764,"nautical, wargame, world war ii",tom dalgliesh,3.1887,pacific victory
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2843,https://boardgamegeek.com/boardgame/142063/deadzone,142063,deadzone,2,4,60,60,60,2013,7.36613,5.844869999999999,300,https://cf.geekdo-images.com/original/img/eswdtkpv67oqmxar96fcjul1um0=/0x0/pic1868567.png,12,"action point allowance system, dice rolling, grid movement, modular board, variable phase order, variable player powers",891,"miniatures, science fiction, wargame","guy haley, jake thornton",2.8276,deadzone
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2844,https://boardgamegeek.com/boardgame/206156/superhot-card-game,206156,superhot card game,1,3,40,20,40,2017,6.6458699999999995,5.8445599999999995,554,https://cf.geekdo-images.com/original/img/4lk-7urdmbovlfkvg3mccrifbwc=/0x0/pic3247729.jpg,12,"action / movement programming, co-operative play, deck / pool building, hand management",1931,"card game, fighting, video game theme",manuel correia,2.2857,superhot card game
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2845,https://boardgamegeek.com/boardgame/13855/carthage-first-punic-war,13855,carthage: the first punic war,2,2,1800,1800,1800,2005,7.29616,5.8445,279,https://cf.geekdo-images.com/original/img/hf1idz1t95rnxgholwy7uoxkqro=/0x0/pic415499.jpg,12,"chit-pull system, hex-and-counter, simulation",1088,"ancient, wargame",richard h. berg,3.8971,carthage: the first punic war
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2846,https://boardgamegeek.com/boardgame/8515/hybrid,8515,hybrid,2,2,120,120,120,2003,7.351839999999999,5.84443,308,https://cf.geekdo-images.com/original/img/mc56uqpfladrq-gbl6hhasrfbci=/0x0/pic340745.jpg,12,"dice rolling, modular board, role playing",814,"fantasy, fighting, horror, miniatures","william grosselin, pascal petit, nicolas raoult",3.1628,hybrid
